,,,,,,,,,,,,,,,,,,,
Gene,,,,,,,,,,,RNA,,,,Protein,,,,
Gene pair,Rv tag,Mb tag,Gene,Annotation,Fxnal anno,Enzyme,Pathway,Theme,Reaction,Orthology,TB TPM avg,Bov TPM avg,log2FC ,padj,06hr_ctrl,pval06hr,24hr_ctrl,pval24hr,Avg
Rv0171/Mb0177,Rv0171,Mb0177,mce1C,MCE-FAMILY PROTEIN MCE1C,"virulence, detoxification, adaptation",-,-,-,-,Variable,174.3130663,360.1296287,1.046835582,0.000210961,0.998634123,0.0000000776217,1.652101233,0.0000000000654758,1.325367678
Rv0170/Mb0176,Rv0170,Mb0176,mce1B,MCE-FAMILY PROTEIN MCE1B,"virulence, detoxification, adaptation",-,-,-,-,Variable,145.4078607,336.3351522,1.209794307,0.000395372,1.399691689,0.00000334329,1.275898875,0.000010307,1.337795282
Rv1155/Mb1186,Rv1155,Mb1186,0,possible pyridoxamine 5'-phosphate oxidase pnp/pmp oxidase pyridoxinephosphate oxidase pnpox pyridoxine 5'-phosphate oxidase,conserved hypotheticals,-,-,-,-,Variable,494.7649164,647.6093538,0.38838062,0.005762844,1.152361268,0.157796623,1.531926797,0.055435456,1.342144033
Rv3106/Mb3133,Rv3106,Mb3133,fprA,nadph:adrenodoxin oxidoreductase fpra nadph-ferredoxin reductase,intermediary metabolism and respiration,"ferredoxin-NADP reductase fprA, fprB, fdR",Energy metabolism,Other,FE3 + NADPH = FE2 + NADP,Variable,49.28364287,85.98813118,0.803028641,0.00002,1.418019613,0.000000000233117,1.343881062,0.000000000575031,1.380950338
Rv0994/Mb1021,Rv0994,Mb1021,moeA1,PROBABLE MOLYBDOPTERIN BIOSYNTHESIS PROTEIN MOEA1,intermediary metabolism and respiration,-,-,-,-,Variable,202.348945,191.9091439,-0.076421874,0.54785642,1.587239976,0.000000000420948,1.196527762,0.0000000284706,1.391883869
Rv0727c/Mb0748c,Rv0727c,Mb0748c,fucA,POSSIBLE L-FUCULOSE PHOSPHATE ALDOLASE FUCA L-FUCULOSE-1-PHOSPHATE ALDOLASE,intermediary metabolism and respiration,-,-,-,-,Variable,4.960516881,10.69643109,1.108567155,0.000704166,1.519639948,0.0000949904,1.276911319,0.000503731,1.398275634
Rv1597/Mb1623,Rv1597,Mb1623,0,HYPOTHETICAL PROTEIN,conserved hypotheticals ,-,-,-,-,Variable,312.4139298,189.0759217,-0.724493129,0.002313008,1.682799755,0.000005988,1.174909998,0.000299859,1.428854877
Rv2932/Mb2957,Rv2932,Mb2957,ppsB,PHENOLPTHIOCEROL SYNTHESIS TYPE-I POLYKETIDE SYNTHASE PPSB,lipid metabolism,pthiocerol synthase ppsA - ppsE,"Synthesis of Phthiocerol and Phenolphthiocerol, PHTHIODIOLONE-A synthesis",Lipid biosyntheis,ATP + DOCOSANOYL_COA + 3.0 MALCOA + 5.0 NADPH + 2.0 SMMALONYLCOA = AMP + 5.0 CO2 + 5.0 NADP + PHTHIODIOLONE_A + PPI,Variable,245.2930298,359.1996206,0.550279587,0.001209037,1.339445781,0.000000004186,1.527018171,0.000000000692356,1.433231976
Rv2484c/Mb2509c,Rv2484c,Mb2509c,0,possible triacylglycerol synthase diacylglycerol acyltransferase,conserved hypotheticals,triacylglycerol synthase,triglyceride synthesis,Lipid biosyntheis,0.11 9_HEXADECENOYL_COA + 0.11 9_OCTADECENOYL_COA + 1.16 DAG + 0.11 EICOSANOYL_COA + 0.11 HEXACOSANOYL_COA + 0.22 HEXADECANOYL_COA + 0.11 NONADECANOYL_COA + 0.11 OCTADECANOYL_COA + 0.11 PENTADECANOYL_COA + 0.11 TETRACOSANOYL_COA = 1.1 COA + 1.1 PI + TAGbio,Variable,135.8955249,193.9201502,0.512964774,0.0000203,1.534192604,0.00000000436948,1.335982209,0.0000000349564,1.435087406
Rv1425/Mb1460,Rv1425,Mb1460,0,possible triacylglycerol synthase diacylglycerol acyltransferase,conserved hypotheticals,triacylglycerol synthase,triglyceride synthesis,Lipid biosyntheis,0.11 9_HEXADECENOYL_COA + 0.11 9_OCTADECENOYL_COA + 1.16 DAG + 0.11 EICOSANOYL_COA + 0.11 HEXACOSANOYL_COA + 0.22 HEXADECANOYL_COA + 0.11 NONADECANOYL_COA + 0.11 OCTADECANOYL_COA + 0.11 PENTADECANOYL_COA + 0.11 TETRACOSANOYL_COA = 1.1 COA + 1.1 PI + TAGbio,Variable,139.792962,178.769748,0.354810891,0.001703711,1.603598743,0.000000149839,1.274064837,0.0000032808,1.43883179
Rv1644/Mb1671,Rv1644,Mb1671,tsnR,Possible 23S rRNA methyltransferase tsnR,information pathways,-,-,-,-,Variable,566.1414677,615.2672944,0.120050706,0.53261196,1.469876677,0.0000489947,1.42091303,0.0000802349,1.445394853
Rv2483c/Mb2508c,Rv2483c,Mb2508c,plsC,possible transmembrane phospholipid biosynthesis bifunctional enzyme plsc: putative l-3-phosphoserine phosphatase o-phosphoserine phosphohydrolase psp pspase B 1-acyl-sn-glycerol-3-phosphate acyltransferase 1-agp acyltransferase 1-agpat lysophosphatidic acid acyltransferase lpaat,lipid metabolism,1-acylglycerol-3-phosphate O-acyltransferase,"Phospholipid synthesis, Synthesis of Phosphatidylethanolamine",Lipid biosyntheis,0.1 9_HEXADECENOYL_COA + 0.1 9_OCTADECENOYL_COA + AGL3P + 0.1 EICOSANOYL_COA + 0.1 HEXACOSANOYL_COA + 0.2 HEXADECANOYL_COA + 0.1 NONADECANOYL_COA + 0.1 OCTADECANOYL_COA + 0.1 PENTADECANOYL_COA + 0.1 TETRACOSANOYL_COA = COA + PA,Variable,52.0468116,76.51057444,0.555849368,0.00403089,1.507604133,0.000000000011029,1.389284865,0.0000000000415963,1.448444499
Rv1181/Mb1213,Rv1181,Mb1213,pks3,probable polyketide beta-ketoacyl synthase pks4,lipid metabolism,"mas-like gene, msl3","synthesis of mycolipanoic, mycolipenic (phthienoic), mycolipodienoic acid and polyacyl trehalose",Lipid biosyntheis,6.0 NADPH + OCTADECANOYL_COA + 3.0 RMMALONYLACP = 2.0 ACP + 3.0 CO2 + COA + MYCOLIPANOIC_ACP + 6.0 NADP,Variable,35.93097156,39.77455647,0.146617897,0.285664804,1.468627559,0.000000384423,1.515849753,0.000000278097,1.492238656
Rv3521/Mb3551,Rv3521,Mb3551,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,43.82860351,47.81229268,0.125508875,0.025029262,1.419100644,0.000181333,1.613607113,0.0000437829,1.516353879
Rv0166/Mb0172,Rv0166,Mb0172,fadD5,PROBABLE FATTY-ACID-CoA LIGASE FADD5 FATTY-ACID-CoA SYNTHETASE FATTY-ACID-CoA SYNTHASE,lipid metabolism,-,-,-,-,Variable,148.4952342,264.7427504,0.834174549,0.000711387,1.54184935,0.00000000182322,1.496857173,0.00000000310554,1.519353262
Rv3257c/Mb3285c,Rv3257c,Mb3285c,pmma,probable phosphomannomutase pmma pmm phosphomannose mutase,intermediate metabolism and respiration,"phosphomannomutase pmmA, pmmB","C6 Compounds, mannose",Carbon metabolism (excluding central carbon metabolism),MAN1P = MAN6P,Variable,426.641347,286.5824877,-0.574073335,0.000380001,1.67613865,0.0000000000234524,1.371542357,0.000000000466279,1.523840504
Rv3204/Mb3229,Rv3204,Mb3229,0,POSSIBLE DNA-METHYLTRANSFERASE MODIFICATION METHYLASE,information pathways,-,-,-,-,Variable,118.477303,151.996208,0.359424627,0.054121366,1.81822038,0.001164279,1.328343508,0.010700294,1.573281944
Rv3338/Mb3370,Rv3338,Mb3370,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,110.7596953,121.1686307,0.129583258,0.25467733,1.448090755,0.000000286385,1.701371112,0.0000000441142,1.574730934
Rv0729/Mb0750,Rv0729,Mb0750,xylB,POSSIBLE D-XYLULOSE KINASE XYLB XYLULOKINASE XYLULOSE KINASE,intermediary metabolism and respiration,-,-,-,-,Variable,17.89964625,24.63665147,0.460875108,0.155131217,1.584014185,0.00000303335,1.586832409,0.00000300132,1.585423297
Rv2559c/Mb2589c,Rv2559c,Mb2589c,0,CONSERVED HYPOTHETICAL ALANINE LEUCINE VALINE RICH PROTEIN,conserved hypotheticals,-,-,-,-,Variable,28.94835627,33.01706906,0.189730625,0.558421983,1.263025237,0.000474352,1.911500888,0.00000506871,1.587263063
Rv0425c/Mb0433c,Rv0425c,Mb0433c,ctpH,POSSIBLE METAL CATION TRANSPORTING P-TYPE ATPASE CTPH,cell wall and cell processes,-,-,-,-,Variable,290.3387352,270.7599323,-0.100722799,0.623626465,2.039744933,0.00000780456,1.215986759,0.00150051,1.627865846
Rv0781/Mb0804,Rv0781,Mb0804,ptrB,probable protease ii ptrbb [second part] oligopeptidase b,intermediary metabolism and respiration,-,-,-,-,Variable,160.4629714,138.9435478,-0.207741577,0.328073089,2.196557198,0.003109022,1.059786077,0.116131816,1.628171638
Rv3522/Mb3552,Rv3522,Mb3552,ltp4,possible lipid transfer protein or keto acyl-coa thiolase ltp4,lipid metabolism,degradation of C and D rings - precise pathway unclear,cholesterol degradation,Other,DOHNAA + 3 COA = 4ANDROSTENEDIONE + 2 PROPIONYLCOA + ACCOA,Variable,35.24158309,36.42225344,0.047541451,0.743341903,2.069716214,0.000000143124,1.214892403,0.000100445,1.642304309
Rv2024c/Mb2049c,Rv2024c,Mb2049c,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,115.577453,56.56402733,-1.030903234,0.0000152,1.681854826,0.000000523302,1.608798263,0.000000976013,1.645326545
Rv3266c/Mb3294c,Rv3266c,Mb3294c,rmlD,dtdp-6-deoxy-l-lyxo-4-hexulose reductase rmld dtdp-rhamnose modification protein dtdp-rhamnose biosynthesis protein dtdp-rhamnose synthase,intermediary metabolism and respiration,WhiB-like regulatory protein rmlD,"synthesis of arabinogalactan (incomplete), dTDP-Rhamnose Synthesis",Cell wall synthesis,DTDP4DH6DMAN + NADPH = DTDPRHAM + NADP,Variable,291.534673,303.2368526,0.056777619,0.840474083,1.929872455,0.00000000000630459,1.381394101,0.000000000827342,1.655633278
Rv3878/Mb3908,Rv3878,Mb3908,espj,esx-1 secretion-associated protein espj. conserved alanine rich protein.,conserved hypotheticals ,-,-,-,-,Variable,247.6857638,520.8953144,1.07248251,0.0000000239,2.001733182,0.000109601,1.355609069,0.003397873,1.678671125
Rv1912c/Mb1947c,Rv1912c,Mb1947c,fadB5,POSSIBLE OXIDOREDUCTASE FADB5,lipid metabolism,-,-,-,-,Variable,46.28506275,24.36955268,-0.925466908,0.000219335,1.940160556,0.0000000000769334,1.437439826,0.00000000648826,1.688800191
Rv3897c/Mb3927c,Rv3897c,Mb3927c,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,72.08211764,71.2202451,-0.017353995,0.939829977,1.863725118,0.000860498,1.61290609,0.00263395,1.738315604
Rv2796c/Mb2819c,Rv2796c,Mb2819c,lppV,PROBABLE CONSERVED LIPOPROTEIN LPPV,cell wall and cell processes,-,-,-,-,Variable,142.6779521,101.4592788,-0.491861603,0.043113995,1.69267158,0.000000000102632,1.943737996,0.0000000000165185,1.818204788
Rv1266c/Mb1297c,Rv1266c,Mb1297c,pknH,PROBABLE TRANSMEMBRANE SERINE/THREONINE-PROTEIN KINASE H PKNH PROTEIN KINASE H STPK H,regulatory proteins,-,-,-,-,Variable,84.94748874,191.5529793,1.173100261,0.000019,1.664636689,0.000000000000722695,2.000667433,0.0000000000000509592,1.832652061
5' end of Rv2880c/Mb2904c,Rv2880c,Mb2904c,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,119.4918765,459.8874515,1.944368291,0.0000000223,1.979123917,0.0000000296245,1.712427868,0.000000238424,1.845775893
Rv3199c/Mb3224c,Rv3199c,Mb3224c,nudC,PROBABLE NADH PYROPHOSPHATASE NUDC NADB DIPHOSPHATASE NADB PYROPHOSPHATASE NADP PYROPHOSPHATASE,intermediary metabolism and respiration,Probable NADH Pyrophosphatase nudC ,"Cofactor biosynthesis, NAD salvage pathway II ",Cofactor biosynthesis,NAD = AMP + NAMN,Variable,92.87369985,107.9527242,0.217057636,0.370291922,2.139687923,0.00000000000515551,1.603555015,0.000000000349035,1.871621469
Rv0118c/Mb0122c,Rv0118c,Mb0122c,oxcA,PROBABLE OXALYL-COA DECARBOXYLASE OXCA,intermediary metabolism and respiration,-,-,-,-,Variable,61.41953861,11.91917489,-2.365413306,0.000021,2.489513121,0.00000000122238,1.260114185,0.0000120039,1.874813653
Rv1888c/Mb1920c,Rv1888c,Mb1920c,0,POSSIBLE TRANSMEMBRANE PROTEIN,cell wall and cell processes,-,-,-,-,Variable,66.1741879,69.59996867,0.072818072,0.57065336,1.993643831,0.0000000156799,1.756714565,0.0000000977277,1.875179198
Rv2037c/Mb2063c,Rv2037c,Mb2063c,0,conserved transmembrane protein,cell wall and cell processes,-,-,-,-,Variable,86.46810448,82.79506961,-0.062623205,0.61965122,1.435060922,0.0000126098,2.322348128,0.0000000256032,1.878704525
Rv1472/Mb1507,Rv1472,Mb1507,echA12,POSSIBLE ENOYL-CoA HYDRATASE ECHA12 ENOYL HYDRASE UNSATURATED ACYL-CoA HYDRATASE CROTONASE,lipid metabolism,"enoyl-CoA hydratase echA8, echA6, echA14, echA12","Amino acid degradation, Branched chain amino acids, Isoleucine",Amino acid metabolism,2MBECOA = HMBUTCOA,Variable,323.2764531,326.4326856,0.014017094,0.967771221,2.293195738,0.0000000000329299,1.5745703,0.00000000834534,1.933883019
Rv3077/Mb3104,Rv3077,Mb3104,0,POSSIBLE HYDROLASE,intermediary metabolism and respiration,-,-,-,-,Variable,37.99484271,43.45689417,0.193781465,0.438915491,2.199330889,0.000000000108182,1.785160132,0.00000000245216,1.992245511
5' end of Rv0107c/Mb0111c,Rv0107c,Mb0111c,ctpI,PROBABLE CATION-TRANSPORTER ATPASE I CTPI,cell wall and cell processes,-,-,-,-,Variable,59.15229878,134.2682837,1.182612416,0.0000744,1.945553928,0.00000000144278,2.096092529,0.000000000564487,2.020823229
3' end of Rv2879c/Mb2904c,Rv2879c,Mb2904c,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,551.2595915,459.8874515,-0.26145102,0.003406901,1.99059924,0.00000000307578,2.077612573,0.00000000183533,2.034105906
Rv1262c/Mb1293c,Rv1262c,Mb1293c,0,HYPOTHETICAL HIT-LIKE PROTEIN,conserved hypotheticals,-,-,-,-,Variable,320.3082825,264.8458924,-0.27430797,0.177083862,2.161635125,0.0000000000093916,1.920751682,0.0000000000651132,2.041193404
Rv2974c/Mb2999c,Rv2974c,Mb2999c,0,conserved hypothetical protein,conserved hypotheticals,-,-,-,-,Variable,41.44645259,124.4648738,1.586418114,0.000000266,2.063061783,0.0000000127294,2.199961132,0.00000000520532,2.131511457
Rv1618/Mb1644,Rv1618,Mb1644,tesB1,Probable acyl-CoA thioesterase II tesB1,lipid metabolism,-,-,-,-,Variable,199.569988,192.9300092,-0.048817216,0.887769755,2.262158134,0.0000000000998628,2.07037692,0.000000000425473,2.166267527
Rv1549/Mb1576,Rv1549,Mb1576,fadD11,probable fatty-acid-coa ligase fadd11 fatty-acid-coa synthetase fatty-acid-coa synthase,lipid metabolism,-,-,-,-,Variable,3.924036607,33.95796873,3.113339758,0.00000179,2.889216255,0.000123403,1.576103081,0.015206365,2.232659668
Rv2702/Mb2721,Rv2702,Mb2721,ppgK,POLYPHOSPHATE GLUCOKINASE PPGK POLYPHOSPHATE-GLUCOSE PHOSPHOTRANSFERASE,intermediary metabolism and respiration,polyphosphate glucokinase ppgK,Phosphorylation of glucose,Central carbon metabolism,(n)POLYP + GLC = (n_1)POLYP + G6P,Variable,237.5382916,252.1449539,0.086093256,0.649472665,2.273776227,0.000000000000259429,2.193490387,0.000000000000441647,2.233633307
Rv2946c/Mb2971c,Rv2946c,Mb2971c,pks1,probable polyketide synthase pks15,lipid metabolism,-,-,-,-,Variable,302.3100148,211.7806913,-0.513457712,0.004946314,2.20667643,0.000000000000131038,2.276383321,0.0000000000000733813,2.241529875
Rv0215c/Mb0221c,Rv0215c,Mb0221c,fadE3,PROBABLE ACYL-COA DEHYDROGENASE FADE3,lipid metabolism,-,-,-,-,Variable,75.46715759,187.2950776,1.311392141,0.000000113,2.270529876,0.00000000000542948,2.319795346,0.00000000000411751,2.295162611
Rv2688c/Mb2707c,Rv2688c,Mb2707c,0,antibiotic-transport atp-binding protein abc transporter,cell wall and cell processes,-,-,-,-,Variable,351.4929443,509.0132841,0.534207578,0.007697007,2.114359735,0.0000000000340388,2.509110378,0.00000000000349741,2.311735057
Rv0205/Mb0211,Rv0205,Mb0211,0,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN,cell wall and cell processes,-,-,-,-,Variable,64.47151445,57.95662351,-0.153688326,0.085888407,2.540537355,0.00000334851,2.189539836,0.0000198841,2.365038595
Rv3724A/Mb3751,Rv3724A,Mb3751,cut5,probable cutinase [second part] cut5b,cell wall and cell processes,-,-,-,-,Variable,150.8132041,192.7400847,0.353893898,0.012999233,2.207373674,0.000000303669,2.733274707,0.0000000207001,2.470324191
Rv1527c/Mb1554c,Rv1527c,Mb1554c,pks5,Probable polyketide synthase pks5,lipid metabolism,-,-,-,-,Variable,29.76612881,173.0482844,2.539431127,0.00000113,2.750199973,0.0000000178508,2.292803273,0.000000238541,2.521501623
Rv1667c/Mb1695c,Rv1667c,Mb1695c,0,probable second part of macrolide-transport atp-binding protein abc transporter,cell wall and cell processes,-,-,-,-,Variable,57.03030356,54.90529587,-0.054783401,0.834236512,2.670478455,0,2.377597557,0.0000000000000905942,2.524038006
Rv2407/Mb2430,Rv2407,Mb2430,0,conserved hypothetical protein,conserved hypotheticals,-,-,-,-,Variable,12.6723261,26.66420812,1.073223118,0.0000194,2.785513727,0.00000000000139609,2.349083912,0.0000000000174892,2.567298819
Rv0192/Mb0198,Rv0192,Mb0198,0,conserved secreted protein,cell wall and cell processes,-,-,-,-,Variable,280.334792,386.4352659,0.463075953,0.00005,2.286891906,0.000000000683213,2.877096194,0.000000000030379,2.58199405
Rv0620/Mb0636,Rv0620,Mb0636,galK,PROBABLE GALACTOKINASE GALK GALACTOSE KINASE,intermediary metabolism and respiration,"galactokinase, galK","C6 Compounds, Galactose",Carbon metabolism (excluding central carbon metabolism),ATP + GLAC = ADP + GAL1P,Variable,1.566380344,17.76229795,3.503311767,0.000288422,2.533567837,0.0000000000538526,2.634863073,0.0000000000380804,2.584215455
Rv0958/Mb0983,Rv0958,Mb0983,0,POSSIBLE MAGNESIUM CHELATASE,intermediary metabolism and respiration,-,-,-,-,Variable,106.9687684,103.8582076,-0.042574402,0.803340996,2.680006446,0.00000000000302843,2.523656514,0.00000000000826869,2.60183148
Rv1981c/Mb2003c,Rv1981c,Mb2003c,nrdF1,RIBONUCLEOSIDE-DIPHOSPHATE REDUCTASE BETA CHAIN NRDF1 RIBONUCLEOTIDE REDUCTASE SMALL SUBUNIT R2F PROTEIN,information pathways,-,-,-,-,Variable,242.5536716,762.1445728,1.651760673,0.000000000986,2.783457756,0.0000000000669229,2.589382412,0.000000000219891,2.686420084
Rv2874/Mb2899,Rv2874,Mb2899,dipZ,POSSIBLE INTEGRAL MEMBRANE C-TYPE CYTOCHROME BIOGENESIS PROTEIN DIPZ,intermediary metabolism and respiration,-,-,-,-,Variable,27.23113817,911.4146341,5.064778347,0.0000173,2.749589353,0.00000000000285372,2.644673964,0.0000000000056087,2.697131659
Rv3234c/Mb3262c,Rv3234c,Mb3262c,tgs3,possible triacylglycerol synthase diacylglycerol acyltransferase,conserved hypotheticals,-,-,-,-,Variable,303.1783763,281.3967843,-0.107561017,0.41495307,2.650890668,0,2.755086667,0,2.702988667
Rv1826/Mb1857,Rv1826,Mb1857,gcvH,PROBABLE GLYCINE CLEAVAGE SYSTEM H PROTEIN GCVH,intermediary metabolism and respiration,-,-,-,-,Variable,398.8855144,377.8199025,-0.078276032,0.641428367,2.402777468,0.000000015896,3.03357303,0.000000000605037,2.718175249
Rv3725/Mb3752,Rv3725,Mb3752,0,possible oxidoreductase,intermediary metabolism and respiration,-,-,-,-,Variable,260.880742,203.4940174,-0.358404069,0.002278477,3.002377424,0.00000000000142315,2.506101738,0.0000000000323468,2.754239581
Rv0663/Mb0682,Rv0663,Mb0682,atsD,POSSIBLE ARYLSULFATASE ATSD ARYL-SULFATE SULPHOHYDROLASE ARYLSULPHATASE,intermediary metabolism and respiration,-,-,-,-,Variable,124.8281812,73.95185715,-0.75528539,0.001396454,2.907747073,0,2.647982377,0,2.777864725
Rv3724B/Mb3751,Rv3724B,Mb3751,cut5,probable cutinase [second part] cut5b,cell wall and cell processes,-,-,-,-,Variable,101.7244809,192.7400847,0.921989726,0.00000265,3.016163778,0.0000000337016,3.100274247,0.0000000363391,3.058219012
Rv0782/Mb0804,Rv0782,Mb0804,ptrB,probable protease ii ptrbb [second part] oligopeptidase b,intermediary metabolism and respiration,-,-,-,-,Variable,40.28537347,138.9435478,1.786170805,0.000672989,3.087961537,0,3.066496133,0,3.077228835
Rv1668c/Mb1695c,Rv1668c,Mb1695c,0,probable second part of macrolide-transport atp-binding protein abc transporter,cell wall and cell processes,-,-,-,-,Variable,64.76588162,54.90529587,-0.238288697,0.277426677,3.084939215,0.000000000182647,3.390415467,0.0000000000692879,3.237677341
Rv1883c/Mb1915c,Rv1883c,Mb1915c,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,896.0034182,925.0080514,0.045961687,0.787024837,3.295123496,0.000000000390614,3.490817166,0.00000000020299,3.392970331
Rv3374/Mb3408,Rv3374,Mb3408,echA18,probable enoyl-coa hydratase fragment echa18.1 enoyl hydrase unsaturated acyl-coa hydratase crotonase,lipid metabolism,-,-,-,-,Variable,41.13749483,39.87772223,-0.044870933,0.830288557,3.585160203,0.000000000000891787,3.278198902,0.00000000000411751,3.431679553
Rv1550/Mb1576,Rv1550,Mb1576,fadD11,probable fatty-acid-coa ligase fadd11 fatty-acid-coa synthetase fatty-acid-coa synthase,lipid metabolism,-,-,-,-,Variable,11.45595779,33.95796873,1.567652081,0.0000446,4.28579883,0.000000000180452,3.465672822,0.00000000648826,3.875735826
Rv3233c/Mb3262c,Rv3233c,Mb3262c,tgs3,possible triacylglycerol synthase diacylglycerol acyltransferase,conserved hypotheticals,triacylglycerol synthase,triglyceride synthesis,Lipid biosyntheis,0.11 9_HEXADECENOYL_COA + 0.11 9_OCTADECENOYL_COA + 1.16 DAG + 0.11 EICOSANOYL_COA + 0.11 HEXACOSANOYL_COA + 0.22 HEXADECANOYL_COA + 0.11 NONADECANOYL_COA + 0.11 OCTADECANOYL_COA + 0.11 PENTADECANOYL_COA + 0.11 TETRACOSANOYL_COA = 1.1 COA + 1.1 PI + TAGbio,Variable,202.8381663,281.3967843,0.472276705,0.009901594,4.052628284,0,3.70987366,0.0000000000000509592,3.881250972
Rv1915/Mb1950,Rv1915,Mb1950,aceA,probable isocitrate lyase aceab [second part] isocitrase isocitratase icl,intermediary metabolism and respiration,-,-,-,-,Variable,268.4414005,164.8401814,-0.703539232,0.00281468,4.966552392,0,4.473601144,0,4.720076768
Rv1916/Mb1950,Rv1916,Mb1950,aceA,probable isocitrate lyase aceab [second part] isocitrase isocitratase icl,intermediary metabolism and respiration,-,-,-,-,Variable,133.2076492,164.8401814,0.307391028,0.038142429,5.881513485,0,5.211941029,0,5.546727257
Rv0797/Mb0820,Rv0797,Mb0820,0,PUTATIVE TRANSPOSASE FOR INSERTION SEQUENCE ELEMENT IS1547,insertion seqs and phages,-,-,-,-,Variable,37.82333803,3.745237864,-3.336147438,0.00015837,-,-,-,-,-
5' end of Rv2160A/Mb2184c,Rv2160A,Mb2184c,0,CONSERVED HYPOTHETICAL PROTEIN,regulatory proteins,-,-,-,-,Variable,80.44650201,8.188037297,-3.296440112,0.000801768,-,-,-,-,-
Rv2331A/Mb2359,Rv2331A,Mb2359,0,HYPOTHETICAL PROTEIN,conserved hypotheticals ,-,-,-,-,Variable,187.2879661,20.53002333,-3.189451032,0.000000257,-,-,-,-,-
Rv3822/Mb3852,Rv3822,Mb3852,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,550.4241398,74.25342331,-2.890014298,0.0000185,-,-,-,-,-
Rv3823c/Mb3853c,Rv3823c,Mb3853c,mmpL8,conserved integral membrane transport protein mmpl8,cell wall and cell processes,mmpL8,"sulfolipid-1 (SL-1) synthesis, SL1278-WALL synthesis",Lipid biosyntheis,SL1278_CYTO = SL1278_WALL,Variable,221.2499166,36.45109039,-2.601643035,0.00030356,-,-,-,-,-
Rv2814c/Mb2838c,Rv2814c,Mb2838c,0,PROBABLE TRANSPOSASE,insertion seqs and phages,-,-,-,-,Variable,10.28339438,2.067193227,-2.3145714,0.0000000487,-,-,-,-,-
Rv1361c/Mb1396c,Rv1361c,Mb1396c,PPE19,ppe family protein ppe19,PE/PPE,-,-,-,-,Variable,1747.648506,389.7772117,-2.164693403,0.0000356,-,-,-,-,-
Rv2813/Mb2837,Rv2813,Mb2837,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,3.244918479,0.781163108,-2.054486513,0.00249413,-,-,-,-,-
Rv1102c/Mb1132c,Rv1102c,Mb1132c,mazf3,toxin mazf3,conserved hypotheticals,-,-,-,-,Variable,432.9726995,114.8940508,-1.913971964,0.000176014,-,-,-,-,-
Rv1172c/Mb1205c,Rv1172c,Mb1205c,PE12,pe family protein pe12,PE/PPE,-,-,-,-,Variable,259.0381593,68.76848475,-1.913345176,0.0000505,-,-,-,-,-
Rv0115/Mb0119,Rv0115,Mb0119,hdda,possible d-alpha-d-heptose-7-phosphate kinase hdda,intermediary metabolism and respiration,-,-,-,-,Variable,53.9806161,15.18756282,-1.829551067,0.001118274,-,-,-,-,-
Rv2078/Mb2104,Rv2078,Mb2104,0,conserved hypothetical protein,conserved hypotheticals ,-,-,-,-,Variable,27.84991382,8.137118694,-1.775082923,0.00000506,-,-,-,-,-
5' end of Rv1718/Mb1746,Rv1718,Mb1746,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,60.23067139,18.01265238,-1.741487706,0.000000218,-,-,-,-,-
Rv1164/Mb1196,Rv1164,Mb1196,narI,PROBABLE RESPIRATORY NITRATE REDUCTASE GAMMA CHAIN NARI,intermediary metabolism and respiration,"nitrate reductase narGHIJ, or fused narX",Nitrogen metabolism,Other,MKH2 + NO3 + 0.001 MOLYBDENUM = MK + NO2 + 2 H,Variable,94.57979326,28.37537099,-1.736892733,0.000391549,-,-,-,-,-
Rv3839/Mb3869,Rv3839,Mb3869,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,33.10612938,10.12680055,-1.708919904,0.0000503,-,-,-,-,-
Rv0114/Mb0118,Rv0114,Mb0118,gmhb,possible d-alphaCbeta-d-heptose-1C7-biphosphate phosphatase gmhb d-glycero-d-manno-heptose 7-phosphate kinase,intermediary metabolism and respiration,-,-,-,-,Variable,109.6671529,33.93609926,-1.692238829,0.001612567,-,-,-,-,-
Rv1716/Mb1744,Rv1716,Mb1744,0,CONSERVED HYPOTHETICAL PROTEIN,conserved hypotheticals,-,-,-,-,Variable,52.04447827,16.43634928,-1.662855213,0.000000157,-,-,-,-,-
Rv1128c/Mb1159c,Rv1128c,Mb1159c,0,CONSERVED HYPOTHETICAL PROTEIN,insertion seqs and phages,-,-,-,-,Variable,102.2088254,33.1589578,-1.624049205,0.032025039,-,-,-,-,-
