locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
BQ2027_MB3208,higB3,0,3512036,3512380,1,1,0.00321543408360129,345,1,Toxin HigB
BQ2027_MB3209,BQ2027_MB3209,0,3512377,3512706,1,0,0,330,0,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN
BQ2027_MB3210,BQ2027_MB3210,0,3513244,3513591,1,243,0.0191082802547771,348,6,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB3211,BQ2027_MB3211,0,3513588,3514208,1,794,0.037567084078712,621,21,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB3212C,BQ2027_MB3212C,0,3514368,3515633,-1,2364,0.0315789473684211,1266,36,HYPOTHETICAL PROTEIN
BQ2027_MB3212A,BQ2027_MB3212A,0,3515801,3516010,1,695,0.0740740740740741,210,14,Conserved protein
BQ2027_IS1603,BQ2027_IS1603,0,3516208,3517597,-1,771,0.0311750599520384,1390,39,
BQ2027_MB3213C,BQ2027_MB3213C,0,3516257,3517291,-1,440,0.0246781115879828,1035,23,PROBABLE TRANSPOSASE
BQ2027_MB3214,BQ2027_MB3214,0,3518509,3518970,1,484,0.0216346153846154,462,9,Coenzyme F420-dependent N5,N10-methylene tetrahydromethanopterin reductase and related flavin-dependent oxidoreductases
BQ2027_MB3215C,BQ2027_MB3215C,0,3519140,3522118,-1,45,0.00335570469798658,2979,9,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
BQ2027_MB3216C,BQ2027_MB3216C,0,3522210,3523232,-1,3063,0.0304017372421281,1023,28,POSSIBLE CONSERVED SECRETED PROTEIN
BQ2027_MB3217,BQ2027_MB3217,0,3523310,3524728,1,777,0.014866979655712,1419,19,secretion
BQ2027_MB3218,BQ2027_MB3218,0,3524734,3525633,1,632,0.0135802469135802,900,11,secretion
BQ2027_MB3219C,BQ2027_MB3219C,0,3525642,3525842,-1,308,0.0331491712707182,201,6,unknown protein
BQ2027_MB3220,BQ2027_MB3220,0,3525980,3527323,1,344,0.015702479338843,1344,19,PROBABLE CONSERVED ATP-BINDING PROTEIN ABC TRANSPORTER
BQ2027_MB3221C,whiB7,0,3527357,3527635,-1,170,0.00793650793650794,279,2,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB7
BQ2027_MB3222C,uvrD2,0,3528065,3530167,-1,39,0.00264131008980454,2103,5,probable atp-dependent dna helicase ii uvrd2
BQ2027_MB3223,BQ2027_MB3223,0,3530291,3530545,1,1286,0.0391304347826087,255,9,POSSIBLE GLUTAREDOXIN PROTEIN
BQ2027_MB3224C,nudC,0,3530558,3531499,-1,256,0.0106132075471698,942,9,PROBABLE NADH PYROPHOSPHATASE NUDC (NAD+ DIPHOSPHATASE) (NAD+ PYROPHOSPHATASE) (NADP PYROPHOSPHATASE)
BQ2027_MB3225C,BQ2027_MB3225C,0,3531558,3532625,-1,2173,0.0228690228690229,1068,22,POSSIBLE TRANSMEMBRANE CATION TRANSPORTER
BQ2027_MB3226C,BQ2027_MB3226C,0,3532687,3535992,-1,503,0.00940860215053763,3306,28,PROBABLE ATP-DEPENDENT DNA HELICASE
BQ2027_MB3227C,BQ2027_MB3227C,0,3535989,3539156,-1,931,0.0112201963534362,3168,32,POSSIBLE ATP-DEPENDENT DNA HELICASE
BQ2027_MB3227A,BQ2027_MB3227A,0,3539233,3539451,1,213,0.0303030303030303,219,6,
BQ2027_MB3228,lipV,0,3539482,3540267,1,214,0.0225988700564972,786,16,POSSIBLE LIPASE LIPV
BQ2027_MB3229,BQ2027_MB3229,0,3540270,3540575,1,345,0.0289855072463768,306,8,POSSIBLE DNA-METHYLTRANSFERASE (MODIFICATION METHYLASE)
BQ2027_MB3230C,BQ2027_MB3230C,0,3540582,3541460,-1,118,0.0126262626262626,879,10,conserved protein
BQ2027_MB3231C,moeB1,0,3541487,3542662,-1,1,0.000944287063267233,1176,1,PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN MOEB1 (MPT-SYNTHASE SULFURYLASE) (MOLYBDOPTERIN SYNTHASE SULPHURYLASE)
BQ2027_MB3232C,BQ2027_MB3232C,0,3542753,3543610,-1,233,0.0258732212160414,858,20,Metallopeptidase
BQ2027_MB3233,BQ2027_MB3233,0,3543956,3544642,1,30,0.0113085621970921,687,7,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY)
BQ2027_MB3234C,TB94,0,3544629,3544901,-1,29,0.016260162601626,273,4,Putative ATP-binding protein
BQ2027_MB3235,BQ2027_MB3235,0,3545226,3545786,1,441,0.0257425742574257,561,13,Proline rich protein similar to MmpS3
BQ2027_MB3236C,BQ2027_MB3236C,0,3545796,3546491,-1,1,0.00159489633173844,696,1,conserved protein
BQ2027_MB3237,rhlE,0,3546750,3548333,1,124,0.00981767180925666,1584,14,PROBABLE ATP-DEPENDENT RNA HELICASE RHLE
BQ2027_MB3238,BQ2027_MB3238,0,3548346,3549569,1,16,0.00544464609800363,1224,6,conserved alanine valine rich protein
BQ2027_MB3239C,BQ2027_MB3239C,0,3549645,3550445,-1,1605,0.0208044382801664,801,15,POSSIBLE SOJ/PARA-RELATED PROTEIN
BQ2027_MB3240,gpm2,0,3550599,3551210,1,255,0.0308529945553539,612,17,POSSIBLE PHOSPHOGLYCERATE MUTASE GPM2 (PHOSPHOGLYCEROMUTASE) (PGAM) (BPG-DEPENDENT PGAM)
BQ2027_MB3241,entC,0,3551207,3552325,1,53,0.00992063492063492,1119,10,PROBABLE ISOCHORISMATE SYNTHASE ENTC (ISOCHORISMATE HYDROXYMUTASE) (ENTEROCHELIN BIOSYNTHESIS)
BQ2027_MB3242,BQ2027_MB3242,0,3552473,3552805,1,393,0.0333333333333333,333,10,gcn5-related n-acetyltransferase, pseudogene
BQ2027_MB3243C,BQ2027_MB3243C,0,3552757,3553188,-1,1216,0.025706940874036,432,10,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN
BQ2027_MB3244,BQ2027_MB3244,0,3553477,3554442,1,644,0.0218390804597701,966,19,Transcription regulator [contains diacylglycerol kinase catalytic domain]
BQ2027_MB3245,whiB1,0,3554722,3554976,1,0,0,255,0,transcriptional regulatory protein whib-like whib1. contains [4fe-4s]2+ cluster.
BQ2027_MB3246C,BQ2027_MB3246C,0,3555038,3556543,-1,736,0.0147492625368732,1506,20,PROBABLE TWO COMPONENT SENSOR KINASE
BQ2027_MB3247C,TB73,0,3556560,3556775,-1,2,0.00512820512820513,216,1,BIOTINYLATED PROTEIN TB7.3
BQ2027_MB3248C,rsha,0,3557060,3557365,-1,0,0,306,0,anti-sigma factor rsha
BQ2027_MB3249C,BQ2027_MB3249C,0,3557362,3557913,-1,0,0,552,0,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB3250C,sigH,0,3557910,3558560,-1,32,0.015358361774744,651,9,ALTERNATIVE RNA POLYMERASE SIGMA-E FACTOR (SIGMA-24) SIGH (RPOE)
BQ2027_MB3251,BQ2027_MB3251,0,3558860,3559708,1,1931,0.0379084967320261,849,29,possible iron-regulated short-chain dehydrogenase/reductase
BQ2027_MB3252,BQ2027_MB3252,0,3559722,3559832,1,2,0.01,111,1,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB3253,BQ2027_MB3253,0,3559810,3560028,1,119,0.0101010101010101,219,2,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB3254C,BQ2027_MB3254C,0,3560025,3561449,-1,1284,0.0311769290724864,1425,40,gcn5-related n-acetyltransferase, phosphorylase
BQ2027_MB3255C,BQ2027_MB3255C,0,3561573,3562331,-1,270,0.0131578947368421,759,9,Phage protein
BQ2027_MB3256,aroA,0,3562386,3563738,1,102,0.00164203612479475,1353,2,3-PHOSPHOSHIKIMATE 1-CARBOXYVINYLTRANSFERASE AROA (5-ENOLPYRUVYLSHIKIMATE-3-PHOSPHATE SYNTHASE) (EPSP SYNTHASE) (EPSPS)
BQ2027_MB3257,BQ2027_MB3257,0,3563735,3564727,1,8,0.00223713646532438,993,2,Ribosome small subunit biogenesis RbfA-release protein RsgA
BQ2027_MB3258C,desa3,0,3564760,3566043,-1,764,0.0285467128027682,1284,33,POSSIBLE LINOLEOYL-COA DESATURASE (DELTA(6)-DESATURASE)
BQ2027_MB3259C,BQ2027_MB3259C,0,3566121,3567263,-1,586,0.0194363459669582,1143,20,HYPOTHETICAL OXIDOREDUCTASE
BQ2027_MB3260C,BQ2027_MB3260C,0,3567373,3567882,-1,415,0.0239651416122004,510,11,link to acyltransferase activity
BQ2027_MB3261C,ppk2,0,3567879,3568766,-1,1022,0.04625,888,37,polyphosphate kinase ppk2 (polyphosphoric acid kinase)
BQ2027_MB3262C,tgs3,0,3568790,3570199,-1,2399,0.0354609929078014,1410,45,possible triacylglycerol synthase (diacylglycerol acyltransferase)
BQ2027_MB3263,BQ2027_MB3263,0,3570310,3570951,1,3,0.00519031141868512,642,3,link to acyltransferase activity
BQ2027_MB3264C,BQ2027_MB3264C,0,3570969,3572126,-1,177,0.0134228187919463,1158,14,PROBABLE CONSERVED INTEGRAL MEMBRANE TRANSPORT PROTEIN
BQ2027_MB3265C,BQ2027_MB3265C,0,3572131,3572613,-1,12,0.0137931034482759,483,6,Potassium channel TrkA, possible KefG analog required for KefB activity
BQ2027_MB3266C,BQ2027_MB3266C,0,3572674,3573408,-1,1233,0.0362537764350453,735,24,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN
BQ2027_MB3267C,BQ2027_MB3267C,0,3573467,3576613,-1,3106,0.0307094952347335,3147,87,PROBABLE CONSERVED TRANSMEMBRANE TRANSPORT PROTEIN
BQ2027_MB3268C,secA1,0,3576692,3579541,-1,1,0.000389863547758285,2850,1,PROBABLE PREPROTEIN TRANSLOCASE SECA1 1 SUBUNIT
BQ2027_MB3269C,hpf,0,3579620,3580264,-1,982,0.0327022375215146,645,19,Ribosome hibernation promoting factor Hpf
BQ2027_MB3270C,BQ2027_MB3270C,0,3580580,3581221,-1,17,0.00519031141868512,642,3,Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy
BQ2027_MB3271C,BQ2027_MB3271C,0,3581259,3582101,-1,1,0.00131752305665349,843,1,unknown protein
BQ2027_MB3272C,lpqB,0,3582169,3583920,-1,1,0.000634115409004439,1752,1,PROBABLE CONSERVED LIPOPROTEIN LPQB
BQ2027_MB3273C,mtrB,0,3583920,3585623,-1,3,0.00195567144719687,1704,3,TWO COMPONENT SENSORY TRANSDUCTION HISTIDINE KINASE MTRB
BQ2027_MB3274C,mtrA,0,3585673,3586359,-1,0,0,687,0,TWO COMPONENT SENSORY TRANSDUCTION TRANSCRIPTIONAL REGULATORY PROTEIN MTRA
BQ2027_MB3275C,tmk,0,3586429,3587073,-1,1,0.00172117039586919,645,1,thymidylate kinase tmk (dtmp kinase) (thymidylic acid kinase) (tmpk)
BQ2027_MB3276C,sahH,0,3587170,3588657,-1,0,0,1488,0,PROBABLE ADENOSYLHOMOCYSTEINASE SAHH (S-ADENOSYL-L-HOMOCYSTEINE HYDROLASE) (ADOHCYASE)
BQ2027_MB3277C,BQ2027_MB3277C,0,3588762,3589397,-1,446,0.0296684118673647,636,17,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY)
BQ2027_MB3278C,rubB,0,3589394,3589576,-1,6,0.0121212121212121,183,2,PROBABLE RUBREDOXIN RUBB
BQ2027_MB3279C,rubA,0,3589581,3589748,-1,253,0.0855263157894737,168,13,PROBABLE RUBREDOXIN RUBA
BQ2027_MB3280C,alkB,0,3589748,3590998,-1,3271,0.0452930728241563,1251,51,PROBABLE TRANSMEMBRANE ALKANE 1-MONOOXYGENASE ALKB (ALKANE 1-HYDROXYLASE) (LAURIC ACID OMEGA-HYDROXYLASE) (OMEGA-HYDROXYLASE) (FATTY ACID OMEGA-HYDROXYLASE) (ALKANE HYDROXYLASE-RUBREDOXIN)
BQ2027_MB3281C,BQ2027_MB3281C,0,3591107,3592594,-1,389,0.0216417910447761,1488,29,POSSIBLE CATIONIC AMINO ACID TRANSPORT INTEGRAL MEMBRANE PROTEIN
BQ2027_MB3282,BQ2027_MB3282,0,3592685,3594073,1,2415,0.0311750599520384,1389,39,Monooxygenase
BQ2027_MB3283C,manA,0,3594051,3595277,-1,7,0.00180995475113122,1227,2,PROBABLE MANNOSE-6-PHOSPHATE ISOMERASE MANA (PHOSPHOMANNOSE ISOMERASE) (PHOSPHOMANNOISOMERASE) (PMI) (PHOSPHOHEXOISOMERASE) (PHOSPHOHEXOMUTASE)
BQ2027_MB3284C,BQ2027_MB3284C,0,3595285,3596325,-1,15,0.0032017075773746,1041,3,Sugar binding protein
BQ2027_MB3285C,pmma,0,3596322,3597719,-1,1,0.00079428117553614,1398,1,probable phosphomannomutase pmma (pmm) (phosphomannose mutase)
BQ2027_MB3286C,BQ2027_MB3286C,0,3597821,3598312,-1,18,0.0135440180586907,492,6,sugar metabolism
BQ2027_MB3287,BQ2027_MB3287,0,3598435,3598854,1,0,0,420,0,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB3288C,whiB2,0,3598882,3599151,-1,0,0,270,0,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN WHIB-LIKE WHIB2
BQ2027_MB3289,fbiA,0,3599553,3600548,1,56,0.00891861761426979,996,8,PROBABLE F420 BIOSYNTHESIS PROTEIN FBIA
BQ2027_MB3290,fbiB,0,3600545,3601891,1,117,0.00494641384995878,1347,6,PROBABLE F420 BIOSYNTHESIS PROTEIN FBIB
BQ2027_MB3291,BQ2027_MB3291,0,3602187,3603848,1,967,0.0220588235294118,1662,33,PROBABLE DNA METHYLASE (MODIFICATION METHYLASE) (METHYLTRANSFERASE)
BQ2027_MB3292C,manC,0,3603908,3604987,-1,1,0.00102880658436214,1080,1,d-alpha-d-mannose-1-phosphate guanylyltransferase manb (d-alpha-d-heptose-1-phosphate guanylyltransferase)
BQ2027_MB3293C,wbbL1,0,3604989,3605882,-1,2,0.00248447204968944,894,2,dtdp-rha:a-d-glcnac-diphosphoryl polyprenol,a-3-l-rhamnosyl transferase wbbl1 (alpha-l-rhamnose-(1->3)-alpha-d-glcnac(1->p)-p-decaprenyl)
BQ2027_MB3294C,rmlD,0,3605893,3606807,-1,0,0,915,0,dtdp-6-deoxy-l-lyxo-4-hexulose reductase rmld (dtdp-rhamnose modification protein) (dtdp-rhamnose biosynthesis protein) (dtdp-rhamnose synthase)
BQ2027_MB3295,BQ2027_MB3295,0,3606883,3608379,1,193,0.00741839762611276,1497,10,Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr, subfamily A1
BQ2027_MB3296,BQ2027_MB3296,0,3608418,3609107,1,314,0.0273752012882448,690,17,regulated by transcription
BQ2027_MB3297,BQ2027_MB3297,0,3609232,3609513,1,314,0.0433070866141732,282,11,conserved protein
BQ2027_MB3298,ctpC,0,3609524,3611680,1,76,0.00411946446961895,2157,8,PROBABLE METAL CATION-TRANSPORTING P-TYPE ATPASE C CTPC
BQ2027_MB3299C,BQ2027_MB3299C,0,3611677,3612345,-1,1806,0.0132669983416252,669,8,PROBABLE CONSERVED INTEGRAL MEMBRANE PROTEIN
BQ2027_MB3300,BQ2027_MB3300,0,3612446,3613630,1,473,0.0178069353327085,1185,19,L-carnitine dehydratase/bile acid-inducible protein F
BQ2027_MB3301,BQ2027_MB3301,0,3613635,3615929,1,422,0.0135527589545015,2295,28,PROBABLE TRANSMEMBRANE CARBONIC ANHYDRASE (CARBONATE DEHYDRATASE) (CARBONIC DEHYDRATASE)
BQ2027_MB3302C,fadE25,0,3615918,3617087,-1,88,0.0104463437796771,1170,11,PROBABLE ACYL-COA DEHYDROGENASE FADE25
BQ2027_MB3303C,purE,0,3617112,3617636,-1,13,0.00422832980972516,525,2,PROBABLE PHOSPHORIBOSYLAMINOIMIDAZOLE CARBOXYLASE CATALYTIC SUBUNIT PURE (AIR CARBOXYLASE) (AIRC)
BQ2027_MB3304C,purK,0,3617633,3618922,-1,0,0,1290,0,PROBABLE PHOSPHORIBOSYLAMINOIMIDAZOLE CARBOXYLASE ATPASE SUBUNIT PURK (AIR CARBOXYLASE) (AIRC)
BQ2027_MB3305,BQ2027_MB3305,0,3618876,3619694,1,37,0.00542005420054201,819,4,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
BQ2027_MB3306C,BQ2027_MB3306C,0,3619649,3620167,-1,245,0.0235042735042735,519,11,PROBABLE CONSERVED TRANSMEMBRANE PROTEIN
BQ2027_MB3307C,birA,0,3620210,3621010,-1,2,0.00277392510402219,801,2,POSSIBLE BIFUNCTIONAL PROTEIN BIRA: BIOTIN OPERON REPRESSOR + BIOTIN--[ACETYL-COA-CARBOXYLASE] SYNTHETASE (BIOTIN--PROTEIN LIGASE)
BQ2027_MB3308,accD5,0,3621060,3622706,1,84,0.00202292650033715,1647,3,PROBABLE PROPIONYL-COA CARBOXYLASE BETA CHAIN 5 ACCD5 (PCCASE) (PROPANOYL-COA:CARBON DIOXIDE LIGASE)
BQ2027_MB3309,acce5,0,3622687,3623157,1,0,0,471,0,probable bifunctional protein acetyl-/propionyl-coenzyme a carboxylase (epsilon chain) acce5
BQ2027_MB3310,BQ2027_MB3310,0,3623154,3623822,1,95,0.0116086235489221,669,7,Septum formation protein Maf
BQ2027_MB3311,sseA,0,3623863,3624756,1,408,0.031055900621118,894,25,PROBABLE THIOSULFATE SULFURTRANSFERASE SSEA (RHODANESE) (THIOSULFATE CYANIDE TRANSSULFURASE) (THIOSULFATE THIOTRANSFERASE)
BQ2027_MB3312,BQ2027_MB3312,0,3624753,3625184,1,173,0.0231362467866324,432,9,Sulfur acceptor protein => iron-sulfur cluster assembly SufE
BQ2027_MB3313,accA3,0,3625292,3627094,1,0,0,1803,0,PROBABLE BIFUNCTIONAL PROTEIN ACETYL-/PROPIONYL-COENZYME A CARBOXYLASE (ALPHA CHAIN) ACCA3: BIOTIN CARBOXYLASE + BIOTIN CARBOXYL CARRIER PROTEIN (BCCP)
BQ2027_MB3314C,sigF,0,3627104,3627889,-1,93,0.0112994350282486,786,8,alternative rna polymerase sigma factor sigf
BQ2027_MB3315C,rsbW,0,3627886,3628323,-1,54,0.00759493670886076,438,3,ANTI-SIGMA FACTOR RSBW (SIGMA NEGATIVE EFFECTOR)
BQ2027_MB3316C,usfY,0,3628521,3628934,-1,664,0.0402144772117962,414,15,PUTATIVE PROTEIN USFY
BQ2027_MB3317C,BQ2027_MB3317C,0,3628969,3629346,-1,141,0.0293255131964809,378,10,POSSIBLE TRANSMEMBRANE PROTEIN
BQ2027_MB3318C,lat,0,3629380,3630729,-1,1566,0.0362139917695473,1350,44,PROBABLE L-LYSINE-EPSILON AMINOTRANSFERASE LAT (L-LYSINE AMINOTRANSFERASE) (LYSINE 6-AMINOTRANSFERASE)
BQ2027_MB3319C,lrpa,0,3630780,3631232,-1,315,0.0343137254901961,453,14,probable transcriptional regulatory protein lrpa (lrp/asnc-family)
BQ2027_MB3320,BQ2027_MB3320,0,3631263,3632510,1,241,0.0151245551601423,1248,17,CONSERVED HYPOTHETICAL PROTEIN
BQ2027_MB3321,pcd,0,3632537,3634021,1,194,0.012715033657442,1485,17,PROBABLE PIPERIDEINE-6-CARBOXILIC ACID DEHYDROGENASE PCD (PIPERIDEINE-6-CARBOXYLATE DEHYDROGENASE)
BQ2027_MB3322C,BQ2027_MB3322C,0,3634121,3634930,-1,562,0.037037037037037,810,27,Predicted ATPase (AAA+ superfamily)
BQ2027_MB3323,BQ2027_MB3323,0,3635001,3635666,1,704,0.0366666666666667,666,22,PROBABLE TRANSCRIPTIONAL REGULATORY PROTEIN (PROBABLY TETR-FAMILY)
BQ2027_MB3324,lhr,0,3635710,3640251,1,1798,0.0144324853228963,4542,59,PROBABLE ATP-DEPENDENT HELICASE LHR (LARGE HELICASE-RELATED PROTEIN)
BQ2027_MB3325,nei,0,3640255,3641022,1,283,0.0202312138728324,768,14,PROBABLE ENDONUCLEASE VIII NEI
BQ2027_MB3326C,lpqC,0,3641045,3641959,-1,552,0.0145631067961165,915,12,POSSIBLE ESTERASE LIPOPROTEIN LPQC
BQ2027_MB3327C,atsB,0,3641986,3644898,-1,1029,0.013348588863463,2913,35,PROBABLE ARYLSULFATASE ATSB (ARYL-SULFATE SULPHOHYDROLASE) (SULFATASE)
BQ2027_MB3328C,BQ2027_MB3328C,0,3644918,3645835,-1,211,0.00967351874244256,918,8,Pseudouridine synthase (EC , PA2043 type
BQ2027_MB3329C,phoY1,0,3645847,3646512,-1,1020,0.0166666666666667,666,10,PROBABLE PHOSPHATE-TRANSPORT SYSTEM TRANSCRIPTIONAL REGULATORY PROTEIN PHOU HOMOLOG 1 PHOY1
BQ2027_MB3330C,glpD2,0,3646620,3648377,-1,993,0.016424510423247,1758,26,PROBABLE GLYCEROL-3-PHOSPHATE DEHYDROGENASE GLPD2
BQ2027_MB3331C,lpdA,0,3648458,3649873,-1,1403,0.0164705882352941,1416,21,nad(p)h quinone reductase lpda
BQ2027_MB3332,BQ2027_MB3332,0,3650076,3650555,1,64,0.0162037037037037,480,7,AIG2-like domain protein
BQ2027_MB3333C,amiA1,0,3650574,3651743,-1,398,0.0161443494776828,1170,17,possible n-acyl-l-amino acid amidohydrolase amia1 (n-acyl-l-amino acid aminohydrolase)
BQ2027_MB3334C,amiB1,0,3651740,3652924,-1,369,0.0149953139643861,1185,16,probable amidohydrolase amib1 (aminohydrolase)
BQ2027_MB3335,deoD,0,3652989,3653795,1,690,0.0165061898211829,807,12,PROBABLE PURINE NUCLEOSIDE PHOSPHORYLASE DEOD (INOSINE PHOSPHORYLASE) (PNP)
BQ2027_MB3336,pmmB,0,3653799,3655403,1,954,0.0152249134948097,1605,22,PROBABLE PHOSPHOMANNOMUTASE PMMB (PHOSPHOMANNOSE MUTASE)
BQ2027_MB3337C,upp,0,3655405,3656121,-1,1075,0.0294117647058824,717,19,PROBABLE URACIL PHOSPHORIBOSYLTRANSFERASE UPP (UMP PYROPHOSPHORYLASE) (UPRTASE) (UMP DIPHOSPHORYLASE)
BQ2027_MB3338,sapm,0,3656133,3657032,1,2052,0.0271604938271605,900,22,acid phosphatase (acid phosphomonoesterase) (phosphomonoesterase) (glycerophosphatase)
BQ2027_MB3339,BQ2027_MB3339,0,3657056,3658318,1,87,0.0114335971855761,1263,13,conserved protein
BQ2027_MB3340C,BQ2027_MB3340C,0,3658339,3659265,-1,766,0.0239520958083832,927,20,Hydrolase, alpha/beta fold family
BQ2027_MB3341C,BQ2027_MB3341C,0,3659640,3659951,-1,118,0.0142348754448399,312,4,SECRETED PROTEIN ANTIGEN
BQ2027_MB3342C,add,0,3660022,3661119,-1,491,0.0070778564206269,1098,7,PROBABLE ADENOSINE DEAMINASE ADD (ADENOSINE AMINOHYDROLASE)
BQ2027_MB3343C,deoA,0,3661119,3662402,-1,2659,0.0155709342560554,1284,18,PROBABLE THYMIDINE PHOSPHORYLASE DEOA (TDRPASE) (PYRIMIDINE PHOSPHORYLASE)
BQ2027_MB3344C,cdd,0,3662399,3662800,-1,27,0.0138121546961326,402,5,PROBABLE CYTIDINE DEAMINASE CDD (CYTIDINE AMINOHYDROLASE) (CYTIDINE NUCLEOSIDE DEAMINASE)
BQ2027_MB3345,sdhC,0,3663037,3663375,1,619,0.0359477124183007,339,11,PROBABLE SUCCINATE DEHYDROGENASE (CYTOCHROME B-556 SUBUNIT) SDHC (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE)
BQ2027_MB3346,sdhD,0,3663372,3663806,1,64,0.0102040816326531,435,4,PROBABLE SUCCINATE DEHYDROGENASE (HYDROPHOBIC MEMBRANE ANCHOR SUBUNIT) SDHD (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE)
BQ2027_MB3347,sdhA,0,3663935,3665707,1,434,0.018796992481203,1773,30,PROBABLE SUCCINATE DEHYDROGENASE (FLAVOPROTEIN SUBUNIT) SDHA (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE)
BQ2027_MB3348,sdhB,0,3665707,3666498,1,11,0.00841514726507714,792,6,PROBABLE SUCCINATE DEHYDROGENASE (IRON-SULPHUR PROTEIN SUBUNIT) SDHB (SUCCINIC DEHYDROGENASE) (FUMARATE REDUCTASE) (FUMARATE DEHYDROGENASE) (FUMARIC HYDROGENASE)
BQ2027_MB3349C,vapc44,0,3666577,3667005,-1,7,0.0103359173126615,429,4,possible toxin vapc44. contains pin domain.
BQ2027_MB3350C,vapb44,0,3667009,3667251,-1,2,0.0091324200913242,243,2,possible antitoxin vapb44
BQ2027_MB3351C,BQ2027_MB3351C,0,3667373,3667987,-1,338,0.01985559566787,615,11,POSSIBLE METHYLTRANSFERASE
BQ2027_MB3352C,moaX,0,3667984,3668649,-1,979,0.0283333333333333,666,17,PROBABLE MOAD-MOAE FUSION PROTEIN MOAX
BQ2027_MB3353C,moaC3,0,3668650,3669183,-1,699,0.027027027027027,534,13,PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN C 3 MOAC3
BQ2027_MB3354C,moaB3,0,3669180,3669554,-1,557,0.0118343195266272,375,4,PROBABLE PTERIN-4-ALPHA-CARBINOLAMINE DEHYDRATASE MOAB3 (PHS) (4-ALPHA-HYDROXY-TETRAHYDROPTERIN DEHYDRATASE) (PTERIN-4-A-CARBINOLAMINE DEHYDRATASE) (PHENYLALANINE HYDROXYLASE-STIMULATING PROTEIN) (PHS) (PTERIN CARBINOLAMINE DEHYDRATASE) (PCD)
BQ2027_MB3355C,moaA3,0,3669651,3670715,-1,866,0.0281543274244004,1065,27,PROBABLE MOLYBDENUM COFACTOR BIOSYNTHESIS PROTEIN A MOAA1
BQ2027_MB3356,BQ2027_MB3356,0,3670770,3671120,1,694,0.0221518987341772,351,7,HYPOTHETICAL PROTEIN [FIRST PART]
BQ2027_MB3357,BQ2027_MB3357,0,3671098,3671484,1,186,0.0171919770773639,387,6,HYPOTHETICAL PROTEIN [SECOND PART]
BQ2027_MB3358,embR2,0,3671507,3672505,1,3144,0.0566666666666667,999,51,POSSIBLE TRANSCRIPTIONAL REGULATORY PROTEIN EMBR2
BQ2027_MB3359C,BQ2027_MB3359C,0,3672600,3673244,-1,1369,0.0292598967297762,645,17,HYPOTHETICAL PROTEIN
BQ2027_IS1547-2,BQ2027_IS15472,0,3673399,3674484,1,499,0.0081799591002045,1086,8,
BQ2027_MB3360,BQ2027_MB3360,0,3673411,3675123,1,1860,0.0194552529182879,1713,30,PROBABLE TRANSPOSASE FUSION PROTEIN
BQ2027_MB3361C,sigJ,0,3675056,3675994,-1,377,0.00945626477541371,939,8,PROBABLE ALTERNATIVE RNA POLYMERASE SIGMA FACTOR (FRAGMENT) SIGJ
BQ2027_MB3362,BQ2027_MB3362,0,3676054,3677370,1,1179,0.0219224283305228,1317,26,PROBABLE AMINOTRANSFERASE
BQ2027_MB3363,dacB1,0,3677439,3678656,1,256,0.0209662716499544,1218,23,probable penicillin-binding protein dacb1 (d-alanyl-d-alanine carboxypeptidase) (dd-peptidase) (dd-carboxypeptidase) (pbp) (dd-transpeptidase) (serine-type d-ala-d-ala carboxypeptidase) (d-amino acid hydrolase)
BQ2027_MB3364,sugI,0,3678752,3680260,1,1367,0.0198675496688742,1509,27,PROBABLE SUGAR-TRANSPORT INTEGRAL MEMBRANE PROTEIN SUGI
